"Date Time","p (mbar)","T (degC)","rh (%)","sh (g/kg)","Tpot (K)","Tdew (degC)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","wd (deg)","rain (mm)","SWDR (W/m**2)","SDUR (s)","TRAD (degC)","Rn (W/m**2)","ST002 (degC)","ST004 (degC)","ST008 (degC)","ST016 (degC)","ST032 (degC)","ST064 (degC)","ST128 (degC)","SM008 (%)","SM016 (%)","SM032 (%)","SM064 (%)","SM128 (%)"
01.01.2021 14:00:00,  991.00,    4.02,   91.20,    4.68,  277.88,    2.72,    8.15,    7.43,    0.72,    7.50, 1242.03,    0.41,   82.70,   0.000,   78.59,    0.00,    4.16,   62.01,    3.32,    3.02,    2.88,    3.30,    4.15,    6.01,    8.62,   37.94,   33.16,   32.99,   30.83,   31.81
01.01.2021 14:10:00,  991.12,    4.06,   90.40,    4.65,  277.92,    2.64,    8.17,    7.39,    0.78,    7.46, 1241.98,    0.58,  111.00,   0.000,   52.62,    0.00,    3.76,   41.94,    3.37,    3.06,    2.90,    3.30,    4.14,    6.01,    8.62,   37.97,   33.17,   32.99,   30.83,   31.81
01.01.2021 14:20:00,  991.22,    3.99,   91.50,    4.68,  277.83,    2.73,    8.13,    7.44,    0.69,    7.50, 1242.44,    0.79,   73.47,   0.000,   46.29,    0.00,    3.46,   36.72,    3.40,    3.10,    2.92,    3.31,    4.14,    6.00,    8.62,   37.98,   33.17,   32.99,   30.83,   31.81
01.01.2021 14:30:00,  991.25,    3.86,   91.90,    4.66,  277.71,    2.67,    8.06,    7.41,    0.65,    7.47, 1243.03,    0.82,   66.50,   0.000,   47.40,    0.00,    3.45,   37.17,    3.41,    3.13,    2.95,    3.31,    4.14,    6.00,    8.62,   38.00,   33.18,   32.99,   30.83,   31.81
01.01.2021 14:40:00,  991.31,    3.84,   92.50,    4.68,  277.68,    2.74,    8.04,    7.44,    0.60,    7.51, 1243.21,    0.55,   42.43,   0.000,   48.84,    0.00,    3.48,   38.27,    3.43,    3.16,    2.97,    3.33,    4.14,    6.00,    8.62,   38.02,   33.18,   32.99,   30.84,   31.81
01.01.2021 14:50:00,  991.39,    3.87,   91.60,    4.65,  277.71,    2.63,    8.06,    7.39,    0.68,    7.45, 1243.19,    0.46,   69.77,   0.000,   36.91,    0.00,    3.33,   29.09,    3.45,    3.19,    2.99,    3.34,    4.14,    6.00,    8.62,   38.04,   33.19,   32.99,   30.84,   31.81
01.01.2021 15:00:00,  991.46,    3.88,   91.00,    4.62,  277.71,    2.56,    8.07,    7.34,    0.73,    7.41, 1243.24,    0.49,   55.89,   0.000,   25.02,    0.00,    3.04,   19.93,    3.45,    3.22,    3.02,    3.35,    4.14,    6.00,    8.62,   38.05,   33.20,   32.99,   30.84,   31.81
01.01.2021 15:10:00,  991.50,    3.95,   93.40,    4.76,  277.77,    2.98,    8.11,    7.57,    0.54,    7.64, 1242.90,    0.46,   86.50,   0.000,   23.89,    0.00,    2.86,   19.21,    3.45,    3.24,    3.04,    3.36,    4.14,    6.00,    8.62,   38.06,   33.21,   32.99,   30.84,   31.81
01.01.2021 15:20:00,  991.56,    3.76,   95.40,    4.80,  277.58,    3.09,    8.00,    7.63,    0.37,    7.70, 1243.80,    0.71,  140.20,   0.000,   16.42,    0.00,    2.63,   13.01,    3.45,    3.26,    3.06,    3.36,    4.14,    6.00,    8.62,   38.08,   33.22,   32.99,   30.84,   31.81
01.01.2021 15:30:00,  991.62,    3.53,   97.20,    4.81,  277.34,    3.13,    7.87,    7.65,    0.22,    7.71, 1244.90,    0.64,  163.10,   0.000,   12.35,    0.00,    2.42,    9.66,    3.44,    3.27,    3.08,    3.37,    4.14,    6.00,    8.62,   38.09,   33.22,   32.99,   30.84,   31.81
01.01.2021 15:40:00,  991.68,    3.41,   98.40,    4.83,  277.22,    3.18,    7.80,    7.68,    0.12,    7.74, 1245.50,    0.55,  104.70,   0.000,    8.68,    0.00,    2.24,    7.40,    3.42,    3.29,    3.10,    3.39,    4.14,    6.00,    8.62,   38.10,   33.23,   33.00,   30.84,   31.81
01.01.2021 15:50:00,  991.81,    3.27,   99.50,    4.84,  277.07,    3.20,    7.73,    7.69,    0.04,    7.75, 1246.28,    0.79,  357.80,   0.000,    6.23,    0.00,    2.29,    4.85,    3.40,    3.29,    3.12,    3.40,    4.14,    6.00,    8.62,   38.11,   33.24,   33.00,   30.84,   31.81
01.01.2021 16:00:00,  991.84,    3.27,   99.50,    4.84,  277.07,    3.20,    7.73,    7.69,    0.04,    7.75, 1246.32,    0.57,  126.70,   0.000,    4.91,    0.00,    2.07,    4.45,    3.37,    3.30,    3.14,    3.41,    4.14,    6.00,    8.61,   38.12,   33.25,   33.00,   30.84,   31.81
01.01.2021 16:10:00,  991.91,    3.12,  100.00,    4.81,  276.92,    3.12,    7.65,    7.65,    0.00,    7.71, 1247.08,    0.67,  155.00,   0.000,    3.65,    0.00,    1.89,    3.85,    3.35,    3.30,    3.15,    3.41,    4.14,    5.99,    8.61,   38.13,   33.25,   33.00,   30.84,   31.81
01.01.2021 16:20:00,  991.98,    2.92,  100.00,    4.74,  276.71,    2.92,    7.54,    7.54,    0.00,    7.60, 1248.13,    0.49,   39.50,   0.000,    0.00,    0.00,    1.74,    1.76,    3.33,    3.30,    3.16,    3.43,    4.15,    5.99,    8.61,   38.14,   33.26,   33.00,   30.85,   31.81
01.01.2021 16:30:00,  992.03,    2.85,  100.00,    4.72,  276.64,    2.85,    7.50,    7.50,    0.00,    7.56, 1248.52,    0.61,   28.44,   0.000,    0.00,    0.00,    1.81,    1.20,    3.31,    3.30,    3.18,    3.44,    4.15,    5.99,    8.61,   38.15,   33.27,   33.00,   30.85,   31.81
01.01.2021 16:40:00,  992.12,    2.77,  100.00,    4.69,  276.55,    2.77,    7.46,    7.46,    0.00,    7.52, 1249.03,    0.55,   78.09,   0.000,    0.00,    0.00,    1.96,    0.48,    3.29,    3.29,    3.19,    3.45,    4.15,    5.99,    8.61,   38.16,   33.28,   33.00,   30.85,   31.81
01.01.2021 16:50:00,  992.18,    2.75,  100.00,    4.68,  276.52,    2.75,    7.45,    7.45,    0.00,    7.51, 1249.21,    0.54,  112.20,   0.000,    0.00,    0.00,    2.01,    0.09,    3.27,    3.29,    3.20,    3.46,    4.15,    5.99,    8.61,   38.16,   33.29,   33.00,   30.85,   31.81
01.01.2021 17:00:00,  992.22,    2.77,  100.00,    4.69,  276.53,    2.77,    7.46,    7.46,    0.00,    7.51, 1249.18,    0.74,  132.30,   0.000,    0.00,    0.00,    1.90,    0.38,    3.25,    3.28,    3.21,    3.47,    4.15,    5.99,    8.61,   38.17,   33.29,   33.01,   30.85,   31.81
01.01.2021 17:10:00,  992.31,    2.74,  100.00,    4.68,  276.50,    2.74,    7.44,    7.44,    0.00,    7.50, 1249.43,    0.54,   61.86,   0.000,    0.00,    0.00,    1.75,    0.86,    3.24,    3.27,    3.21,    3.48,    4.15,    5.99,    8.61,   38.18,   33.30,   33.01,   30.85,   31.81
01.01.2021 17:20:00,  992.40,    2.74,  100.00,    4.68,  276.50,    2.74,    7.44,    7.44,    0.00,    7.50, 1249.51,    0.40,  350.50,   0.000,    0.00,    0.00,    1.88,    0.22,    3.23,    3.27,    3.22,    3.49,    4.15,    5.99,    8.61,   38.19,   33.31,   33.01,   30.85,   31.81
01.01.2021 17:30:00,  992.46,    2.90,   98.30,    4.65,  276.65,    2.66,    7.53,    7.40,    0.13,    7.46, 1248.89,    0.25,    0.00,   0.000,    0.00,    0.00,    1.93,    0.09,    3.22,    3.27,    3.23,    3.50,    4.16,    5.99,    8.61,   38.19,   33.32,   33.01,   30.85,   31.81
01.01.2021 17:40:00,  992.49,    2.89,   99.60,    4.71,  276.63,    2.83,    7.52,    7.49,    0.03,    7.55, 1248.96,    0.56,   95.40,   0.000,    0.00,    0.00,    1.80,    0.47,    3.21,    3.26,    3.23,    3.51,    4.16,    5.99,    8.61,   38.19,   33.32,   33.01,   30.85,   31.81
01.01.2021 17:50:00,  992.59,    2.75,  100.00,    4.68,  276.49,    2.75,    7.45,    7.45,    0.00,    7.50, 1249.73,    0.39,  127.40,   0.000,    0.00,    0.00,    1.79,    0.32,    3.20,    3.25,    3.23,    3.51,    4.16,    5.99,    8.61,   38.19,   33.33,   33.02,   30.85,   31.81
01.01.2021 18:00:00,  992.70,    2.66,  100.00,    4.65,  276.39,    2.66,    7.40,    7.40,    0.00,    7.45, 1250.29,    0.43,   78.65,   0.000,    0.00,    0.00,    1.79,    0.06,    3.19,    3.25,    3.24,    3.52,    4.16,    5.99,    8.61,   38.20,   33.34,   33.02,   30.85,   31.81
01.01.2021 18:10:00,  992.78,    2.65,  100.00,    4.65,  276.37,    2.65,    7.40,    7.40,    0.00,    7.45, 1250.43,    0.49,   73.18,   0.000,    0.00,    0.00,    1.72,    0.00,    3.18,    3.25,    3.24,    3.53,    4.16,    5.99,    8.61,   38.20,   33.35,   33.02,   30.85,   31.81
01.01.2021 18:20:00,  992.83,    2.67,  100.00,    4.65,  276.39,    2.67,    7.41,    7.41,    0.00,    7.46, 1250.40,    0.61,   83.40,   0.000,    0.00,    0.00,    1.63,   -0.04,    3.17,    3.24,    3.25,    3.54,    4.16,    5.99,    8.61,   38.20,   33.35,   33.02,   30.86,   31.81
01.01.2021 18:30:00,  992.83,    2.61,  100.00,    4.63,  276.33,    2.61,    7.37,    7.37,    0.00,    7.43, 1250.68,    0.92,  127.60,   0.000,    0.00,    0.00,    1.51,    0.05,    3.16,    3.24,    3.25,    3.54,    4.17,    5.98,    8.61,   38.21,   33.36,   33.03,   30.86,   31.81
01.01.2021 18:40:00,  992.87,    2.55,  100.00,    4.61,  276.27,    2.55,    7.34,    7.34,    0.00,    7.40, 1251.02,    0.70,   67.18,   0.000,    0.00,    0.00,    1.43,    0.19,    3.15,    3.24,    3.25,    3.55,    4.17,    5.98,    8.60,   38.21,   33.37,   33.03,   30.86,   31.81
01.01.2021 18:50:00,  992.93,    2.55,   99.70,    4.60,  276.26,    2.51,    7.34,    7.32,    0.02,    7.37, 1251.11,    0.46,  141.60,   0.000,    0.00,    0.00,    1.40,   -0.04,    3.13,    3.23,    3.25,    3.56,    4.17,    5.98,    8.60,   38.21,   33.37,   33.03,   30.86,   31.81
01.01.2021 19:00:00,  992.97,    2.46,  100.00,    4.58,  276.17,    2.46,    7.29,    7.29,    0.00,    7.35, 1251.59,    0.67,   87.30,   0.000,    0.00,    0.00,    1.39,   -0.85,    3.12,    3.23,    3.26,    3.56,    4.17,    5.98,    8.61,   38.21,   33.38,   33.03,   30.86,   31.81
01.01.2021 19:10:00,  993.06,    2.46,   99.80,    4.57,  276.16,    2.43,    7.29,    7.28,    0.01,    7.33, 1251.73,    0.44,   57.76,   0.000,    0.00,    0.00,    1.46,   -0.61,    3.10,    3.22,    3.26,    3.57,    4.17,    5.98,    8.60,   38.22,   33.39,   33.03,   30.86,   31.81
01.01.2021 19:20:00,  993.13,    2.39,  100.00,    4.56,  276.08,    2.39,    7.26,    7.26,    0.00,    7.31, 1252.15,    0.44,   97.40,   0.000,    0.00,    0.00,    1.56,   -0.91,    3.09,    3.21,    3.26,    3.57,    4.18,    5.98,    8.60,   38.22,   33.39,   33.04,   30.86,   31.81
01.01.2021 19:30:00,  993.22,    2.39,  100.00,    4.56,  276.08,    2.39,    7.26,    7.26,    0.00,    7.31, 1252.25,    0.69,   84.50,   0.000,    0.00,    0.00,    1.60,   -1.35,    3.09,    3.20,    3.26,    3.58,    4.18,    5.98,    8.60,   38.22,   33.40,   33.04,   30.86,   31.81
01.01.2021 19:40:00,  993.38,    2.37,   98.60,    4.49,  276.04,    2.17,    7.25,    7.14,    0.10,    7.19, 1252.60,    1.08,  262.30,   0.000,    0.00,    0.00,    1.58,   -1.27,    3.08,    3.20,    3.26,    3.59,    4.19,    5.98,    8.60,   38.22,   33.40,   33.04,   30.86,   31.81
01.01.2021 19:50:00,  993.52,    2.37,   94.20,    4.29,  276.04,    1.54,    7.25,    6.83,    0.42,    6.87, 1252.90,    1.36,  198.10,   0.225,    0.00,    0.00,    1.28,   -0.39,    3.08,    3.20,    3.26,    3.59,    4.19,    5.98,    8.60,   38.22,   33.41,   33.04,   30.86,   31.81
01.01.2021 20:00:00,  993.56,    2.22,   97.10,    4.37,  275.88,    1.81,    7.17,    6.96,    0.21,    7.01, 1253.58,    1.49,  139.00,   0.005,    0.00,    0.00,    1.18,   -0.48,    3.06,    3.19,    3.26,    3.59,    4.19,    5.98,    8.60,   38.22,   33.41,   33.05,   30.86,   31.81
01.01.2021 20:10:00,  993.67,    1.92,   98.10,    4.32,  275.57,    1.65,    7.02,    6.88,    0.13,    6.93, 1255.13,    0.87,   97.40,   0.000,    0.00,    0.00,    0.90,   -0.06,    3.04,    3.19,    3.26,    3.60,    4.19,    5.98,    8.60,   38.22,   33.42,   33.05,   30.86,   31.81
01.01.2021 20:20:00,  993.83,    1.72,   99.90,    4.34,  275.36,    1.71,    6.92,    6.91,    0.01,    6.95, 1256.24,    0.85,  125.70,   0.000,    0.00,    0.00,    0.95,   -0.59,    3.03,    3.18,    3.26,    3.60,    4.19,    5.97,    8.60,   38.22,   33.42,   33.05,   30.87,   31.81
01.01.2021 20:30:00,  993.95,    1.64,  100.00,    4.32,  275.27,    1.64,    6.88,    6.88,    0.00,    6.92, 1256.76,    0.64,  163.80,   0.000,    0.00,    0.00,    0.97,   -0.83,    3.01,    3.17,    3.26,    3.61,    4.20,    5.97,    8.60,   38.23,   33.43,   33.06,   30.87,   31.81
01.01.2021 20:40:00,  994.04,    1.59,  100.00,    4.30,  275.21,    1.59,    6.85,    6.85,    0.00,    6.89, 1257.14,    0.53,   76.36,   0.000,    0.00,    0.00,    0.90,   -0.76,    3.00,    3.16,    3.26,    3.61,    4.20,    5.97,    8.60,   38.23,   33.43,   33.06,   30.87,   31.81
01.01.2021 20:50:00,  994.12,    1.58,  100.00,    4.30,  275.19,    1.58,    6.85,    6.85,    0.00,    6.89, 1257.27,    0.48,   99.20,   0.000,    0.00,    0.00,    0.90,   -0.93,    2.99,    3.16,    3.26,    3.61,    4.20,    5.97,    8.60,   38.23,   33.43,   33.06,   30.87,   31.81
01.01.2021 21:00:00,  994.21,    1.63,  100.00,    4.31,  275.24,    1.63,    6.87,    6.87,    0.00,    6.91, 1257.15,    0.48,   97.40,   0.000,    0.00,    0.00,    0.91,   -0.92,    2.98,    3.15,    3.26,    3.62,    4.20,    5.97,    8.60,   38.23,   33.44,   33.06,   30.87,   31.81
01.01.2021 21:10:00,  994.30,    1.66,  100.00,    4.32,  275.25,    1.66,    6.89,    6.89,    0.00,    6.93, 1257.13,    0.71,   57.64,   0.000,    0.00,    0.00,    0.88,   -0.75,    2.97,    3.14,    3.25,    3.62,    4.21,    5.97,    8.60,   38.23,   33.44,   33.07,   30.87,   31.81
01.01.2021 21:20:00,  994.43,    1.56,  100.00,    4.29,  275.15,    1.56,    6.84,    6.84,    0.00,    6.88, 1257.77,    0.43,  101.60,   0.000,    0.00,    0.00,    0.77,   -0.33,    2.96,    3.14,    3.25,    3.62,    4.21,    5.97,    8.59,   38.24,   33.45,   33.07,   30.87,   31.81
01.01.2021 21:30:00,  994.52,    1.52,  100.00,    4.28,  275.10,    1.52,    6.82,    6.82,    0.00,    6.86, 1258.06,    0.62,    0.00,   0.000,    0.00,    0.00,    0.70,   -0.40,    2.94,    3.13,    3.25,    3.62,    4.21,    5.97,    8.59,   38.24,   33.45,   33.07,   30.87,   31.81
01.01.2021 21:40:00,  994.58,    1.49,  100.00,    4.27,  275.07,    1.49,    6.80,    6.80,    0.00,    6.84, 1258.29,    0.77,   51.56,   0.000,    0.00,    0.00,    0.55,   -0.02,    2.93,    3.12,    3.25,    3.62,    4.21,    5.97,    8.59,   38.24,   33.46,   33.08,   30.87,   31.81
01.01.2021 21:50:00,  994.62,    1.37,  100.00,    4.23,  274.95,    1.37,    6.75,    6.75,    0.00,    6.78, 1258.91,    1.06,  111.30,   0.000,    0.00,    0.00,    0.16,    0.60,    2.92,    3.11,    3.25,    3.63,    4.21,    5.97,    8.59,   38.24,   33.46,   33.08,   30.87,   31.81
01.01.2021 22:00:00,  994.66,    1.27,  100.00,    4.20,  274.84,    1.27,    6.70,    6.70,    0.00,    6.73, 1259.45,    0.46,  163.30,   0.000,    0.00,    0.00,   -0.58,    1.93,    2.89,    3.10,    3.24,    3.63,    4.21,    5.96,    8.59,   38.25,   33.46,   33.08,   30.87,   31.81
01.01.2021 22:10:00,  994.73,    1.08,  100.00,    4.14,  274.65,    1.08,    6.61,    6.61,    0.00,    6.64, 1260.45,    0.73,  148.10,   0.000,    0.00,    0.00,   -0.26,   -0.13,    2.85,    3.09,    3.24,    3.63,    4.22,    5.97,    8.59,   38.25,   33.47,   33.08,   30.87,   31.81
01.01.2021 22:20:00,  994.80,    0.86,  100.00,    4.08,  274.42,    0.86,    6.50,    6.50,    0.00,    6.54, 1261.61,    0.69,  111.60,   0.000,    0.00,    0.00,   -0.26,   -0.24,    2.80,    3.08,    3.24,    3.63,    4.22,    5.97,    8.59,   38.25,   33.47,   33.09,   30.88,   31.81
01.01.2021 22:30:00,  994.87,    0.52,  100.00,    3.98,  274.08,    0.52,    6.34,    6.34,    0.00,    6.38, 1263.32,    0.98,   81.80,   0.000,    0.00,    0.00,   -0.29,   -0.52,    2.77,    3.06,    3.24,    3.64,    4.23,    5.96,    8.59,   38.26,   33.48,   33.10,   30.88,   31.81
01.01.2021 22:40:00,  994.89,    0.40,  100.00,    3.94,  273.95,    0.40,    6.29,    6.29,    0.00,    6.32, 1263.94,    0.73,   78.77,   0.000,    0.00,    0.00,   -0.34,   -0.62,    2.74,    3.04,    3.23,    3.64,    4.23,    5.96,    8.59,   38.26,   33.48,   33.10,   30.88,   31.81
01.01.2021 22:50:00,  994.95,    0.37,  100.00,    3.93,  273.92,    0.37,    6.28,    6.28,    0.00,    6.31, 1264.15,    0.83,  248.20,   0.000,    0.00,    0.00,   -0.25,   -0.72,    2.72,    3.02,    3.22,    3.63,    4.23,    5.96,    8.59,   38.26,   33.49,   33.10,   30.88,   31.82
01.01.2021 23:00:00,  994.96,    0.39,  100.00,    3.94,  273.94,    0.39,    6.29,    6.29,    0.00,    6.32, 1264.07,    0.49,   45.66,   0.000,    0.00,    0.00,   -0.19,   -0.68,    2.70,    3.01,    3.22,    3.64,    4.23,    5.96,    8.59,   38.27,   33.49,   33.11,   30.88,   31.82
01.01.2021 23:10:00,  995.00,    0.48,  100.00,    3.96,  274.02,    0.48,    6.32,    6.32,    0.00,    6.36, 1263.70,    1.16,   97.50,   0.000,    0.00,    0.00,   -0.17,   -0.83,    2.68,    2.99,    3.21,    3.64,    4.23,    5.96,    8.59,   38.27,   33.49,   33.11,   30.88,   31.82
01.01.2021 23:20:00,  995.05,    0.60,  100.00,    4.00,  274.14,    0.60,    6.38,    6.38,    0.00,    6.41, 1263.19,    1.27,  114.40,   0.000,    0.00,    0.00,   -0.12,   -0.71,    2.67,    2.97,    3.20,    3.63,    4.23,    5.96,    8.58,   38.27,   33.50,   33.11,   30.89,   31.82
01.01.2021 23:30:00,  995.07,    0.60,  100.00,    4.00,  274.14,    0.60,    6.38,    6.38,    0.00,    6.41, 1263.22,    0.50,  217.30,   0.000,    0.00,    0.00,   -0.14,   -0.66,    2.66,    2.96,    3.20,    3.63,    4.23,    5.96,    8.58,   38.27,   33.51,   33.12,   30.89,   31.82
01.01.2021 23:40:00,  995.14,    0.58,  100.00,    3.99,  274.11,    0.58,    6.37,    6.37,    0.00,    6.40, 1263.42,    0.25,  283.00,   0.000,    0.00,    0.00,   -0.16,   -0.52,    2.65,    2.95,    3.19,    3.64,    4.24,    5.96,    8.59,   38.27,   33.51,   33.12,   30.89,   31.82
01.01.2021 23:50:00,  995.17,    0.50,  100.00,    3.97,  274.03,    0.50,    6.34,    6.34,    0.00,    6.37, 1263.81,    0.59,  114.40,   0.000,    0.00,    0.00,   -0.16,   -0.61,    2.64,    2.94,    3.18,    3.64,    4.24,    5.96,    8.58,   38.27,   33.51,   33.12,   30.89,   31.82
02.01.2021 00:00:00,  995.18,    0.57,  100.00,    3.99,  274.10,    0.57,    6.37,    6.37,    0.00,    6.40, 1263.47,    0.81,   91.30,   0.000,    0.00,    0.00,   -0.12,   -0.77,    2.63,    2.93,    3.18,    3.64,    4.24,    5.96,    8.59,   38.27,   33.52,   33.13,   30.89,   31.82
02.01.2021 00:10:00,  995.23,    0.72,  100.00,    4.03,  274.25,    0.72,    6.44,    6.44,    0.00,    6.47, 1262.83,    0.77,  106.90,   0.000,    0.00,    0.00,   -0.09,   -0.73,    2.62,    2.92,    3.17,    3.64,    4.24,    5.96,    8.58,   38.27,   33.52,   33.13,   30.89,   31.82
02.01.2021 00:20:00,  995.27,    0.72,  100.00,    4.03,  274.24,    0.72,    6.43,    6.43,    0.00,    6.46, 1262.90,    0.45,    0.00,   0.000,    0.00,    0.00,   -0.05,   -0.64,    2.61,    2.90,    3.16,    3.64,    4.25,    5.96,    8.58,   38.27,   33.52,   33.13,   30.89,   31.81
02.01.2021 00:30:00,  995.31,    0.66,  100.00,    4.01,  274.18,    0.66,    6.41,    6.41,    0.00,    6.44, 1263.23,    0.50,  218.50,   0.000,    0.00,    0.00,   -0.03,   -0.51,    2.60,    2.90,    3.16,    3.64,    4.25,    5.96,    8.59,   38.28,   33.53,   33.13,   30.89,   31.81
02.01.2021 00:40:00,  995.37,    0.69,  100.00,    4.02,  274.20,    0.69,    6.42,    6.42,    0.00,    6.45, 1263.17,    0.61,  121.10,   0.000,    0.00,    0.00,   -0.01,   -0.52,    2.59,    2.89,    3.15,    3.63,    4.25,    5.96,    8.58,   38.28,   33.53,   33.14,   30.89,   31.82
02.01.2021 00:50:00,  995.44,    0.73,  100.00,    4.03,  274.24,    0.73,    6.44,    6.44,    0.00,    6.47, 1263.06,    0.92,   88.40,   0.000,    0.00,    0.00,    0.02,   -0.44,    2.58,    2.87,    3.14,    3.63,    4.25,    5.95,    8.58,   38.28,   33.53,   33.14,   30.89,   31.82
02.01.2021 01:00:00,  995.46,    0.73,  100.00,    4.03,  274.23,    0.73,    6.44,    6.44,    0.00,    6.47, 1263.08,    1.31,   72.81,   0.000,    0.00,    0.00,    0.02,   -0.43,    2.58,    2.87,    3.14,    3.63,    4.25,    5.96,    8.58,   38.28,   33.53,   33.14,   30.89,   31.82
02.01.2021 01:10:00,  995.41,    0.71,  100.00,    4.03,  274.22,    0.71,    6.43,    6.43,    0.00,    6.46, 1263.12,    1.54,   88.70,   0.000,    0.00,    0.00,    0.06,   -0.28,    2.57,    2.86,    3.13,    3.63,    4.26,    5.96,    8.58,   38.28,   33.54,   33.15,   30.89,   31.82
02.01.2021 01:20:00,  995.49,    0.70,  100.00,    4.03,  274.21,    0.70,    6.43,    6.43,    0.00,    6.46, 1263.24,    0.93,    5.42,   0.000,    0.00,    0.00,    0.07,   -0.55,    2.57,    2.85,    3.12,    3.62,    4.26,    5.95,    8.58,   38.28,   33.54,   33.15,   30.89,   31.82
02.01.2021 01:30:00,  995.53,    0.73,  100.00,    4.03,  274.23,    0.73,    6.44,    6.44,    0.00,    6.47, 1263.17,    0.84,  104.70,   0.000,    0.00,    0.00,    0.03,   -0.55,    2.56,    2.85,    3.12,    3.62,    4.26,    5.95,    8.58,   38.28,   33.54,   33.15,   30.90,   31.82
02.01.2021 01:40:00,  995.59,    0.77,  100.00,    4.04,  274.26,    0.77,    6.46,    6.46,    0.00,    6.49, 1263.08,    0.56,   71.26,   0.000,    0.00,    0.00,    0.03,   -0.65,    2.55,    2.84,    3.11,    3.62,    4.26,    5.95,    8.58,   38.28,   33.54,   33.16,   30.90,   31.82
